time,rss_mb,cpu_percent,read_kbs,write_kbs,read_chars_kbs,write_chars_kbs,minor_faults_s,major_faults_s
2025-08-13 15:23:40.583579,741.16,459.4,352600.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:40.684113,741.16,449.5,363520.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:40.784659,741.16,479.5,343240.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:40.885158,741.16,489.3,328000.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:40.985699,741.16,459.5,354360.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:41.086247,741.16,459.4,384680.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:41.190300,741.16,449.3,381480.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:41.290838,741.16,469.4,391000.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:41.391368,741.16,459.5,367360.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:41.491870,741.16,449.5,363840.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:41.592451,741.16,429.4,429680.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:41.693027,741.16,429.5,424400.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:41.793551,741.16,439.5,417280.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:41.894098,741.16,439.5,412040.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:41.994658,741.16,439.5,388320.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:42.095197,741.16,429.5,393160.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:42.198897,741.16,449.3,403760.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:42.299501,741.16,449.4,388960.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:42.400053,741.16,449.4,385800.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:42.500645,741.16,489.4,349960.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:42.601218,741.16,439.4,401160.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:42.701765,741.16,489.4,350720.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:42.802339,741.16,439.5,404520.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:42.902867,741.16,479.4,370280.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:43.003370,741.16,449.5,399040.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:43.106862,741.16,439.2,427400.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:43.207580,741.16,439.4,403080.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:43.308165,741.16,449.5,415600.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:43.408705,741.16,429.5,419920.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:43.509202,741.16,469.5,365760.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:43.609913,741.16,459.4,356000.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:43.710661,741.16,469.2,362840.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:43.811351,741.16,459.3,366680.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:43.912024,741.16,439.2,411960.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:44.012530,741.16,449.4,418800.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:44.116101,741.16,369.4,312280.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:44.216643,741.16,459.5,355400.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:44.317187,741.16,439.4,379800.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:44.417784,741.16,439.5,397080.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:44.518342,741.16,439.5,424880.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:44.618912,741.16,429.4,421160.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:44.719445,741.16,449.5,387400.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:44.819955,741.16,469.6,366400.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:44.920495,741.16,489.4,356840.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:45.021053,741.16,449.5,373840.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:45.124633,741.16,449.3,389240.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:45.225175,741.16,459.5,377040.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:45.325796,741.16,449.4,383400.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:45.426339,741.16,479.4,318120.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:45.526932,741.16,449.4,376440.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:45.627471,741.16,469.4,342800.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:45.728028,741.16,459.4,341800.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:45.828603,741.16,439.4,359440.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:45.929148,741.16,449.4,389640.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:46.029709,741.16,429.5,387760.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:46.133354,741.16,429.4,408160.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:46.233909,741.16,439.5,370120.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:46.334428,741.16,449.5,373240.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:46.434939,741.16,469.5,374720.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:46.535444,741.16,439.5,369440.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:46.636024,741.16,449.4,349760.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:46.736614,741.16,449.5,374400.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:46.837169,741.16,439.5,403840.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:46.937825,741.16,449.5,375800.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:47.038567,741.16,439.4,379240.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:47.142869,741.16,489.0,353600.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:47.243465,741.16,449.3,364080.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:47.344037,741.16,439.4,399760.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:47.444551,741.16,429.5,397040.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:47.545069,741.16,419.5,410960.0,0.0,0.0,0.0,0.0,0.0
